#
# obstacle_immobile_50cm.txt - Text file for the Sensing System
#
# 2 June 2020 - 1.0
#
# Author: Ruben Condesso - 81969 - 2nd Semester (2020)
#
#
# SmartBike System - Master Thesis in Telecommunications and Computer Engineering
#
#
# Output of the results from the detection of an obstacle, using the Ultrasonic Sensor
#
# Obstacle (wall) is immobile and at 50cm from the sensor
#
# Ultrasonic sensor is 1 meter high -> about the height of a bicycle
#
# The wall is 3.20 x 2.50 meters
#
# The mean, variance and standard variation of the collected values are calculated
#
#

# =================================================================================== Output starts here ===================================================================================== #

ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:10 | Obstacle distance: 50.54 | State: Moving | GPS Coordinates: 38.7367288,-9.308954
ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:11 | Obstacle distance: 50.54 | State: Immobile | GPS Coordinates: 38.7367281,-9.3089542
ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:12 | Obstacle distance: 50.49 | State: Immobile | GPS Coordinates: 38.7367281,-9.3089542
ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:13 | Obstacle distance: 50.59 | State: Immobile | GPS Coordinates: 38.7367277,-9.3089546
ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:14 | Obstacle distance: 50.52 | State: Immobile | GPS Coordinates: 38.7367272,-9.3089546
ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:15 | Obstacle distance: 50.5 | State: Immobile | GPS Coordinates: 38.7367272,-9.3089546
ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:16 | Obstacle distance: 50.53 | State: Immobile | GPS Coordinates: 38.7367271,-9.3089545
ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:17 | Obstacle distance: 50.37 | State: Immobile | GPS Coordinates: 38.7367271,-9.3089545
ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:18 | Obstacle distance: 50.61 | State: Immobile | GPS Coordinates: 38.7367269,-9.3089544
ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:19 | Obstacle distance: 50.61 | State: Immobile | GPS Coordinates: 38.7367265,-9.3089542
ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:20 | Obstacle distance: 50.54 | State: Immobile | GPS Coordinates: 38.7367265,-9.3089542
ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:21 | Obstacle distance: 50.46 | State: Immobile | GPS Coordinates: 38.7367265,-9.3089542
ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:22 | Obstacle distance: 50.49 | State: Immobile | GPS Coordinates: 38.7367311,-9.3089536
ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:23 | Obstacle distance: 50.54 | State: Immobile | GPS Coordinates: 38.7367311,-9.3089536
ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:24 | Obstacle distance: 50.59 | State: Immobile | GPS Coordinates: 38.7367311,-9.3089536
ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:25 | Obstacle distance: 50.47 | State: Immobile | GPS Coordinates: 38.736733,-9.3089541
ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:26 | Obstacle distance: 50.37 | State: Immobile | GPS Coordinates: 38.736733,-9.3089541
ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:27 | Obstacle distance: 50.61 | State: Immobile | GPS Coordinates: 38.736733,-9.3089541
ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:28 | Obstacle distance: 50.54 | State: Immobile | GPS Coordinates: 38.736733,-9.3089541
ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:29 | Obstacle distance: 50.54 | State: Immobile | GPS Coordinates: 38.7367318,-9.3089539
ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:30 | Obstacle distance: 50.42 | State: Immobile | GPS Coordinates: 38.7367318,-9.3089539
ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:31 | Obstacle distance: 50.54 | State: Immobile | GPS Coordinates: 38.7367318,-9.3089539
ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:32 | Obstacle distance: 49.77 | State: Immobile | GPS Coordinates: 38.7367318,-9.3089539
ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:33 | Obstacle distance: 50.5 | State: Immobile | GPS Coordinates: 38.7367318,-9.3089539
ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:34 | Obstacle distance: 50.61 | State: Immobile | GPS Coordinates: 38.7367318,-9.26805299671
ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:35 | Obstacle distance: 50.57 | State: Immobile | GPS Coordinates: 38.7367238,-9.3089516
ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:36 | Obstacle distance: 50.63 | State: Immobile | GPS Coordinates: 38.7367238,-9.3089516
ID: 192.168.0.1 | Timestamp: 15 6 2020 17:41:37 | Obstacle distance: 51.04 | State: Immobile | GPS Coordinates: 38.7367238,-9.3089516


# =================================================================================== Results ===================================================================================== #

Time interval: 16:37:54 - 16:38:33 -> 39 seconds

Number of samples: 40

Minimum number: 49.72

Maximum number: 51.18

Mean of the obstacle's distance measured: 50.1035

Standard variation of the obstacle's distance measured: 0.29423128875435933

Variance of the obstacle's distance measured: 0.08657205128205119
