#
# obstacle_immobile_200cm.txt - Text file for the Sensing System
#
# 2 June 2020 - 1.0
#
# Author: Ruben Condesso - 81969 - 2nd Semester (2020)
#
#
# SmartBike System - Master Thesis in Telecommunications and Computer Engineering
#
#
# Output of the results from the detection of an obstacle, using the Ultrasonic Sensor
#
# Obstacle (wall) is immobile and at 200cm from the sensor
#
# Ultrasonic sensor is 1 meter high -> about the height of a bicycle
#
# The wall is 3.20 x 2.50 meters
#
# The mean, variance and standard variation of the collected values are calculated
#


# =================================================================================== Output starts here ===================================================================================== #

ID: 192.168.0.1 | Timestamp: 15 6 2020 18:13:34 | Obstacle distance: 199.23 | State: Immobile | GPS Coordinates: 38.7367326,-9.3089717
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:13:35 | Obstacle distance: 199.84 | State: Immobile | GPS Coordinates: 38.7367326,-9.3089717
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:13:36 | Obstacle distance: 199.77 | State: Immobile | GPS Coordinates: 38.7367326,-9.3089717
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:13:37 | Obstacle distance: 199.8 | State: Immobile | GPS Coordinates: 38.7367326,-9.3089717
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:13:38 | Obstacle distance: 199.49 | State: Immobile | GPS Coordinates: 38.736733,-9.3089723
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:13:39 | Obstacle distance: 199.65 | State: Immobile | GPS Coordinates: 38.7367311,-9.3089699
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:13:40 | Obstacle distance: 199.71 | State: Immobile | GPS Coordinates: 38.7367291,-9.3089669
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:13:41 | Obstacle distance: 199.77 | State: Immobile | GPS Coordinates: 38.7367291,-9.3089669
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:13:42 | Obstacle distance: 199.49 | State: Immobile | GPS Coordinates: 38.7367283,-9.3089654
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:13:43 | Obstacle distance: 199.54 | State: Immobile | GPS Coordinates: 38.7367283,-9.3089654
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:13:44 | Obstacle distance: 200.15 | State: Immobile | GPS Coordinates: 38.7367283,-9.3089653
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:13:45 | Obstacle distance: 78.8 | State: Moving | GPS Coordinates: 38.7367283,-9.3089653
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:13:46 | Obstacle distance: 199.8 | State: Moving | GPS Coordinates: 38.7367283,-9.3089653
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:13:47 | Obstacle distance: 112.44 | State: Moving | GPS Coordinates: 38.7367286,-9.3089657
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:13:48 | Obstacle distance: 199.66 | State: Moving | GPS Coordinates: 38.7367287,-9.3089658
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:13:49 | Obstacle distance: 319.14 | State: Moving | GPS Coordinates: 38.7367287,-9.3089658
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:13:50 | Obstacle distance: 199.32 | State: Moving | GPS Coordinates: 38.7367287,-9.3089658
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:13:51 | Obstacle distance: 264.93 | State: Moving | GPS Coordinates: 38.7367333,-9.3089687
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:13:52 | Obstacle distance: 199.75 | State: Moving | GPS Coordinates: 38.7367333,-9.3089687
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:13:53 | Obstacle distance: 125.94 | State: Moving | GPS Coordinates: 38.7367333,-9.3089687
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:13:54 | Obstacle distance: 199.7 | State: Moving | GPS Coordinates: 38.7367329,-9.308968
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:13:55 | Obstacle distance: 199.72 | State: Immobile | GPS Coordinates: 38.7367329,-9.308968
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:13:56 | Obstacle distance: 199.72 | State: Immobile | GPS Coordinates: 38.7367329,-9.308968
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:13:57 | Obstacle distance: 145.15 | State: Moving | GPS Coordinates: 38.7367329,-9.308968
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:13:58 | Obstacle distance: 199.8 | State: Moving | GPS Coordinates: 38.7367329,-9.308968
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:13:59 | Obstacle distance: 199.82 | State: Immobile | GPS Coordinates: 38.7367329,-9.26806691102
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:14:0 | Obstacle distance: 199.25 | State: Immobile | GPS Coordinates: 38.7367252,-9.308966
ID: 192.168.0.1 | Timestamp: 15 6 2020 18:14:1 | Obstacle distance: 130.34 | State: Moving | GPS Coordinates: 38.7367252,-9.308966



# =================================================================================== Results ===================================================================================== #

Time interval: 17:44:28 - 17:45:8 -> 40 seconds

Number of samples: 40

Mininum number: 162.69

Maximum number: 254.17

Mean of the obstacle's distance measured: 201.1975

Standard variation of the obstacle's distance measured: 10.851019980415877

Variance of the obstacle's distance measured: 117.74463461538457
